Description
O-phospho-4-hydroxy-L-threonine:2-oxoglutarate aminotransferase
O-succinylhomoserine lyase (elimination)
O-succinylhomoserine lyase (L-cysteine)
Oleoyl-CoA desaturase (n-C18:1CoA -> n-C18:2CoA)
ornithine carbamoyltransferase
ornithine decarboxylase
ornithine transacetylase
ornithine transaminase
orotate phosphoribosyltransferase
orotidine-5'-phosphate decarboxylase
OSH1 cytoplasm to plasma membrane
OSH1 endoplasmic reticulum to cytoplasm
OSH2 cytoplasm to plasma membrane
OSH2 endoplasmic reticulum to cytoplasm
OSH3 cytoplasm to plasma membrane
OSH3 endoplasmic reticulum to cytoplasm
OSH4 endoplasmic reticulum to cytoplasm
OSH5 cytoplasm to plasma membrane
OSH5 endoplasmic reticulum to cytoplasm
oxoglutarate dehydrogenase (dihydrolipoamide S-succinyltransferase)
oxoglutarate dehydrogenase (lipoamide)
palmitoyl transferase
palmitoyl transferase for SNarE YAL014C
palmitoyl transferase for SNarE YAL030W
palmitoyl transferase for SNarE YDR468C
palmitoyl-CoA desaturase (n-C16:0CoA -> n-C16:1CoA)
palmitoylation of chs3p
palmitoylation of Ras(CaaX) proteins
palmitoylation of YEL013W
pantetheine-phosphate adenylyltransferase
panthetheine-phosphate adenylyltransferase
pantothenate kinase
pantothenate synthase
peroxisomal acyl-CoA thioesterase
peroxisomal acyl-CoA thioesterase
peroxisomal acyl-CoA thioesterase
peroxisomal acyl-CoA thioesterase
peroxisomal acyl-CoA thioesterase
peroxisomal acyl-CoA thioesterase
peroxisomal acyl-CoA thioesterase
phenylalanine transaminase
phenylalanyl-tRNA synthetase
phenylalanyl-tRNA synthetase
phenylpyruvate decarboxylase
phosphatidyl glycerol phospholipase C
phosphatidyl glycerol phospholipase C
phosphatidylethanolamine methyltransferase
phosphatidylethanolamine methyltransferase
phosphatidylglycerolphosphate synthase
phosphatidylinositol 3,5-bisphosphate phosphatase
phosphatidylinositol 3-phosphate phosphatase
phosphatidylinositol 4,5-bisphosphate 5-phosphatase
phosphatidylinositol 4,5-bisphosphate 5-phosphatase
phosphatidylinositol 4,5-bisphosphate 5-phosphatase
phosphatidylinositol 4-kinase
phosphatidylinositol 4-kinase
phosphatidylinositol phosphate phosphatase
phosphatidylinositol phosphate phosphatase
phosphatidylinositol phosphate phosphatase
phosphatidylinositol phosphate phosphatase
phosphatidylinositol phosphate phosphatase
phosphatidylinositol phosphate phosphatase
phosphatidylinositol synthase
phosphatidylinositol synthase
phosphatidylinositol-4-phosphate 5-kinase
phosphatidylserine decarboxylase
phosphatidylserine decarboxylase
phosphatidylserine decarboxylase
phosphatidylserine synthase
phosphatidylserine synthase
phosphoacetylglucosamine mutase
phosphoadenylyl-sulfate reductase (thioredoxin)
phosphoenolpyruvate carboxykinase
phosphoethanolamine cytidyltransferase
phosphofructokinase
phosphofructokinase (s7p)
phosphoglucomutase
phosphogluconate dehydrogenase
phosphoglucosamine mutase
phosphoglycerate dehydrogenase
phosphoglycerate kinase
phosphoglycerate mutase
phospholipase B
phospholipase B
phospholipase B
phospholipase B
phospholipase C
phospholipase D
phospholipid methyltransferase
phospholipid methyltransferase
phosphomannomutase
phosphomethylpyrimidine kinase
phosphomevalonate kinase
phosphopantothenate-cysteine ligase
phosphopantothenoylcysteine decarboxylase
phosphopentomutase
phosphoribosyl-AMP cyclohydrolase
phosphoribosyl-ATP pyrophosphatase
phosphoribosylaminoimidazole carboxylase
phosphoribosylaminoimidazole synthase
phosphoribosylaminoimidazolecarboxamide formyltransferase
phosphoribosylaminoimidazolesuccinocarboxamide synthase
phosphoribosylanthranilate isomerase
phosphoribosylformylglycinamidine synthase
phosphoribosylglycinamide formyltransferase
phosphoribosylglycinamide synthase
phosphoribosylpyrophosphate synthetase
phosphoserine phosphatase (L-serine)
phosphoserine transaminase
Phytosphingosine phosphate lyase
Phytosphingosine synthesis
PI3P formation by Vps34
PI4,5P2 binding by YIL105C
PI4,5P2 binding by YNL047C
PI4,5P2:YIL105C binding to TORC2 at plasma membrane
PI4,5P2:YNL047C binding to TORC2 at plasma membrane
Pib1-Ptdins(3)P binding
polyamine oxidase
polyphosphatidylinositol phosphatase
polyphosphatidylinositol phosphatase
polyphosphatidylinositol phosphatase
polyphosphatidylinositol phosphatase
polyphosphatidylinositol phosphatase
porphobilinogen synthase
poylamine oxidase
poylamine oxidase
prephenate dehydratase
prephenate dehydrogenase
prephenate dehydrogenase (NADP)
proline oxidase (NAD)
prolyl-tRNA synthetase
protoporphyrinogen oxidase
purine-nucleoside phosphorylase
purine-nucleoside phosphorylase (adenosine)
purine-nucleoside phosphorylase (adenosine)
purine-nucleoside phosphorylase (deoxyadenosine)
purine-nucleoside phosphorylase (deoxyguanosine)
purine-nucleoside phosphorylase (deoxyinosine)
purine-nucleoside phosphorylase (Guanosine)
purine-nucleoside phosphorylase (Guanosine)
purine-nucleoside phosphorylase (inosine)
purine-nucleoside phosphorylase (Xanthosine)
pyridoxal kinase
pyridoxal oxidase
pyridoxamine 5'-phosphate oxidase
pyridoxamine kinase
pyridoxine 5'-phosphate oxidase
pyridoxine kinase
pyridoxine oxidase
pyrimidine phosphatase
pyrimidine-nucleoside phosphorylase (uracil)
pyrroline-5-carboxylate reductase
pyruvate carboxylase
pyruvate decarboxylase
pyruvate decarboxylase (acetoin-forming)
pyruvate dehydrogenase
pyruvate kinase
quinolinate synthase
quinolinate synthase
quinone oxidoreductase
reduced glutathione via ABC system
riboflavin kinase
riboflavin kinase
riboflavin synthase
riboflavin synthase
ribokinase
ribonucleoside-diphosphate reductase
ribonucleoside-diphosphate reductase (ADP)
ribonucleoside-diphosphate reductase (CDP)
ribonucleoside-diphosphate reductase (CDP)
ribonucleoside-diphosphate reductase (GDP)
ribonucleoside-diphosphate reductase (GDP)
ribonucleoside-diphosphate reductase (UDP)
ribonucleoside-diphosphate reductase (UDP)
ribonucleoside-triphosphate reductase (ATP)
ribonucleoside-triphosphate reductase (CTP)
ribonucleoside-triphosphate reductase (GTP)
ribonucleoside-triphosphate reductase (UTP)
ribose-5-phosphate isomerase
ribosylnicotinamide kinase
ribulose 5-phosphate 3-epimerase
S-adenosyl-L-methionine:3-hexaprenyl-4,5-dihydroxylate O-methyltransferase
S-adenosyl-methionine delta-24-sterol-c-methyltransferase
S-formylglutathione hydralase
saccharopine dehydrogenase (NAD, L-lysine forming)
saccharopine dehydrogenase (NADP, L-glutamate forming)
sedoheptulose 1,7-bisphosphate D-glyceraldehyde-3-phosphate-lyase
serine C-palmitoyltransferase
serine esterase
serine O-acetyltransferase
seryl-tRNA synthetase
shikimate dehydrogenase
shikimate kinase
sirohydrochlorin dehydrogenase
sirohydrochlorin ferrochetalase
soluble fumarate reductase
spermidine acetyltransferase
spermidine synthase
spermine synthase
sphinganine phosphate lyase
sphingoid base-phosphate phosphatase (phytosphingosine 1-phosphate)
sphingoid base-phosphate phosphatase (sphinganine 1-phosphatase)
sphingolipid long chain base kinase (phytosphingosine)
sphingolipid long chain base kinase (sphinganine)
spontaneous cis-aconitate(3-) to trans-aconitate
spontaneous cis-aconitate(3-) to trans-aconitate
squalene epoxidase (NAD)
squalene epoxidase (NADP)
squalene synthase
stearoyl-CoA desaturase (n-C18:0CoA -> n-C18:1CoA)
steryl ester hydrolase
steryl ester hydrolase
steryl ester hydrolase
steryl ester hydrolase
steryl ester hydrolase
steryl ester hydrolase
succinate dehydrogenase (ubiquinone-6)
succinate dehydrogenase (ubiquinone-6)
succinate-CoA ligase (ADP-forming)
succinate-semialdehyde dehydrogenase (NADP)
sucrose hydrolyzing enxyme
sulfate adenylyltransferase
sulfate adenylyltransferase (ADP)
sulfite reductase (NADPH2)
taurcholate via ABC system
taurine dioxygenase
tetrahydrofolate aminomethyltransferase
tetrahydrofolate:L-glutamate gamma-ligase (ADP-forming)
thiamin diphosphatase
thiamin phosphatase
thiamin phosphatase
thiaminase
thiamine diphosphokinase
thiamine-diphosphate kinase
thiamine-phosphate diphosphorylase
thiamine-phosphate kinase
thiazole phosphate synthesis (ribose 5-phosphate)
thiazole phosphate synthesis (xylulose 5-phosphate)
thioredoxin
thioredoxin reductase (NADPH)
thioredoxin reductase (NADPH)
threonine aldolase
threonine synthase
threonyl-tRNA synthetase
threonyl-tRNA synthetase
thymidine kinase (ATP:thymidine)
thymidine phosphorylase
thymidylate synthase
trans-aconitate 3-methyltransferase
trans-pentaprenyltranstransferase
transaldolase
transketolase
transketolase
trehalose-phosphatase
triacylglycerol lipase
triacylglycerol lipase
triose-phosphate isomerase
tryptophan synthase (indoleglycerol phosphate)
tryptophan transaminase
tryptophanyl-tRNA synthetase
tryptophanyl-tRNA synthetase
type II phosphatidylinositol 4-kinase
type II phosphatidylinositol 4-kinase
type II phosphatidylinositol 4-kinase
type II phosphatidylinositol 4-kinase
tyrosine transaminase
tyrosine transaminase
tyrosine transaminase
tyrosyl-tRNA synthetase
tyrosyl-tRNA synthetase
UDP-glucose:ergosterol glucosyltransferase
UDP-N-acetylglucosamine diphosphorylase
UDPglucose 4-epimerase
UDPglucose--hexose-1-phosphate uridylyltransferase
UMP kinase
UMP kinase
uracil phosphoribosyltransferase
urea carboxylase
ureidoglycolate hydrolase
uridine kinase (ATP:uridine)
uridine kinase (GTP:uridine)
uridylate kinase (dUMP)
uridylate kinase (dUMP)
uroporphyrinogen decarboxylase (uroporphyrinogen III)
uroporphyrinogen methyltransferase
uroporphyrinogen-III synthase
UTP diphosphohydrolase
UTP-glucose-1-phosphate uridylyltransferase
valine transaminase
valine transaminase, mitochondiral
valyl-tRNA synthetase
valyl-tRNA synthetase
water auto-dissociation
water auto-dissociation
xanthine phosphoribosyltransferase
xylitol dehydrogenase (D-xyulose-forming)
xylose reductase
xylulokinase
yUMP synthetase
(1->3)-beta-D-glucan transport
(R,R)-butanediol transport
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate transport
1-phosphatidyl-1D-myo-inositol 4-phosphate transport
1-phosphatidyl-1D-myo-inositol transport
1-phosphatidyl-1D-myo-inositol transport
1D-myo-inositol 1,3,4,5,6-pentakisphosphate diffusion
1D-myo-inositol 1-phosphate transport
2-dehydro-3-deoxy-D-arabino-heptonate7-phohsphate transport
2-dehydropantoate transport
2-hydroxybutyrate transport
2-isopropylmalate transport
2-isopropylmalate transport
2-methyl-1-butanol transport
2-methyl-1-butanol transport
2-methylbutanal transport
2-methylbutanal transport
2-methylbutyl transport
2-methylpropanal transport
2-methylpropanal transport
2-oxoadipate and 2-oxoglutarate transport
2-oxoadipate transport
2-oxobutanoate transporter
2-oxoglutarate transport
2-oxoglutarate transport
2-phenylethanol transport
2-phenylethanol transport
3-(4-hydroxyphenyl)pyruvate transport
3-(4-hydroxyphenyl)pyruvate transport
3-carboxy-4-methyl-2-oxopentanoate transport
3-hexaprenyl-4,5-dihydroxybenzoate transport
3-methyl-2-oxopentanoate transport
3-methyl-2-oxopentanoate transport
3-methyl-oxopentanoate trasport
3-methylbutanal transport
3-methylbutanal transport
3-octaprenyl-4-hydroxybenzoate transport
4-aminobenzoate transport
4-aminobenzoate transport
4-aminobutanal transport
4-aminobutyrate transport
4-aminobutyrate transport
4-hydroxy-2-oxoglutarate transport
4-hydroxy-2-oxoglutarate transport
4-hydroxybenzoate transport
5-aminolevulinate transport
5-aminolevulinate transport
6-phospho-D-glucono-1,5-lactone transport
7,8-diaminononanoate transport
8-Amino-7-oxononanoate transport
acetaldehyde transport
acetaldehyde transport
acetate transport
acetate transport
acetate transport
acetate transport
acetic ester transport
acetyl-CoA transport
acetylcarnitine transport
adenine transport
adenine transport
adenosine 3',5'-bisphosphate transport
adenosine transport
ADP transport
ADP transport
ADP/ATP transporter
ADP/ATP transporter
ADPribose diffusion
AKG transporter, peroxisome
allantoate uniport
allantoin uniport
alpha-ketoglutarate/malate transporter
ammonia transport
ammonia transport
AMP transport
AMP transport
AMP/ATP transporter
arginine transport
asparagine transport
aspartate transport
aspartate-glutamate transporter
aspartate-glutamate transporter
ATP diffusion
ATP transport
ATP transport
bicarbonate transport
biotin uptake
carnithine-acetylcarnithine carrier
carnitine transport
carnitine-acetylcarnitine carrier
CDP transport
ceramide-2' (sphinganine:n-C24:0OH) transport
ceramide-2' (sphinganine:n-C26:0OH) transport
ceramide-3 (Phytosphingosine:n-C24:0OH) transport
ceramide-3 (Phytosphingosine:n-C26:0OH) transport
choline transport
choline transport
citrate transport
citrate transport
citrate transport
citrate transport
citrate/isocitrate antiport
citrate/malate antiport
CMP transport
CO2 transport
CO2 transport
CO2 transport
CO2 transport
CO2 transport
CO2 transport
CO2 transport
coenzyme A transport
coenzyme A transport
coenzyme A transport
CTP transport
CTP/CMP antiport
cytidine transport
cytosine transport
D-arabinose transport
D-erythrose 4-phosphate transport
D-fructose transport
D-galactose transport
D-glucosamine 6-phosphate uniport
D-lactate transport
D-lactate transport
D-lactate/pyruvate antiport
D-mannose transport
D-sorbitol transport
D-xylose transport
dADP transport
dCDP transport
deamino-NAD+ diffusion
deoxyadenosine transport
deoxycytidine transport
deoxyguanosine transport
deoxyinosine transport
deoxyuridine transport
dGDP transport
dhnpt transport
diglyceride transport
dihydrofolate transport
dihydropteroate transport
dihydroxyacetone phosphate transport
diphosphate transport
DNF1 flippase
DNF1 flippase
DNF1 flippase
DNF3 flippase
DNF3 flippase
DNF3 flippase
dolichol phosphate transport
dTTP uniport
dUDP diffusion
dUMP transport
episterol transport
ergosta-5,6,22,24,(28)-tetraen-3beta-ol transport
ergosterol ester transport
ergosterol ester transport
ergosterol transport
ergosterol transport
ergosterol transport
ergosterol transport
ergosterol transport
ethanol transport
ethanol transport
ethanolamine transport
fad/FMN antiport
fadH2 transport
farnesyl diphosphate transport
fatty acid transport
fatty acid transport
fatty acid transport
fatty acid transport
fatty acid transport
fatty acid transport
fatty acid transport
fatty acid transport
fatty acid transport
fatty acid transport
fatty acid transport
fatty acid transport
fatty acid transport
fatty acid transport
fatty acid transport via ABC system
fatty acid transport via ABC system
fatty acyl-CoA transport via ABC system
fatty acyl-CoA transport via ABC system
fatty acyl-CoA transport via ABC system
fatty acyl-CoA transport via ABC system
fatty acyl-CoA transport via ABC system
fatty-acyl-ACP transport
fatty-acyl-ACP transport
fatty-acyl-ACP transport
fatty-acyl-ACP transport
fatty-acyl-ACP transport
fatty-acyl-ACP transport
fatty-acyl-ACP transport
fatty-acyl-ACP transport
fecosterol transport
fecosterol transport
fecosterol transport
formate transport
formate transport
formate transport
GDP transport
GDP transport
GDP-alpha-D-mannose transport
GDP-mannose antiport
glucose 6-phosphate transport
glucose transport
glucose transport
glutathione transport
glutathione transport
glycero-3-phospho-1-inositol transport
glycero-3-phosphocholine transport
glycerol transport via channel
glycerol transport via symport
glycerol-3-phosphate shuttle
glycine transport
glycine transport
glycoaldehyde transport
glycoaldehyde transport
glycogen vacuolar 'transport' via autophagy
glyoxylate transport
glyoxylate transport
GTP/GDP translocase
guanine transport
guanine transport
guanosine transport
guanosine transport
H2O transport
H2O transport
H2O transport
H2O transport
H2O transport
H2O transport
H2O transport
H2O transport
hexacosanoyl-CoA transport
hexadecanoate (n-C16:0) transport
hexadecenoate (n-C16:1) transport
histidine transport
hydrogen peroxide transport
hydroxymethylglutaryl-CoA transport
hypoxanthine transport
indole-3-acetaldehyde transport
indole-3-acetaldehyde transport
indole-3-acetate transport
inosine transport
inositol hexakisphosphate transport
inositol phosphomannosylinositol phosphoceramide transport
inositol transport
iron (II) transport
iron (II) transport
isoamyl acetate transport
isoamyl alcohol transport
isoamyl alcohol transport
isobutyl acetate transport
isobutyl alcohol transport
isobutyl alcohol transport
isopentenyl diphosphate transport
L homocysteine transport
L-alanine transport
L-alanine transport
L-arabinitol transport
L-arabinoase transport
L-arganine transport
L-arganine transport
L-asparagine transport
L-asparagine transport
L-aspartate transport
L-aspartate transport
L-aspartate transport
L-carnitine transport
L-carnitine transport
L-cystine transport
L-cystine transport
L-erythro-4-hydroxyglutamate transport
L-erythro-4-hydroxyglutamate transport
L-glutamate transport
L-glutamate transport
L-glutamate transport
L-glutamate transport
L-glutamate transport
L-glutamine transport
L-glutamine transport
L-glutamine transport
L-glutamine transport
L-histidine transport
L-histidine transport
L-isoleucine transport
L-isoleucine transport
L-isoleucine transport
L-isoleucine transport
L-isoleucine transport
L-lactate transport
L-lactate transport
L-leucine transport
L-leucine transport
L-leucine transport
L-leucine transport
L-lysine transport
L-lysine transport
L-malate transport
L-methionine transport
L-phenylalanine transport
L-proline transport
L-proline transport
L-serine transport
L-serine transport
L-sorbitol transport
L-sorbose transport
L-threonine transport
L-tryptophan transport
L-tyrosine transport
L-tyrosine transport
L-tyrosine transport
L-tyrosine transport
L-valine transport
lanosterol transport
lysine transport
malate transport
malate/oxaloacetate shuttle
maltose transport
mannan transport
melibiose transport
methionine transport
myo-inositol transport
N,N'-diformyldityrosine transport
NAD transport
NAD transport
NAD transport
NAD transport
NAD transport
NAD transport
NAD transport
NAD transport
NADH transport
NADP transport
NADP(+) transport
NADPH transport
NH3 transport
nicotinamide diffusion
nicotinate transport
NMN transport
NMN transport
NMN transport
NMN transport
O-acetylcarnintine transport into mitochondria
O2 transport
O2 transport
O2 transport
O2 transport
octadecanoate (n-C18:0) transport
octadecanoate (n-C18:0) transport
octadecenoate (n-C18:1) transport
octadecynoate (n-C18:2) transport
ornithine transport
orntithine transport
oxaloacetate transport
oxaloacetate transport
oxidized glutathione uniport
oxidized thioredoxin transport
palmitoyl-CoA transport
palmitoylated protein insertion
panthetheine 4'-phosphate transport
pantothenate transport
pantothenate transport
PAP uniport
pentaprenyl diphosphate transport
phenethyl acetate transport
phenylacetaldehyde transport
phenylacetaldehyde transport
phenylalanine transport
phosphate transport
phosphate transport
phosphate transport
phosphate transport
phosphate transport
phosphate transport
phosphatidate transport
phosphatidate transport
phosphatidate transport
phosphatidyl-L-serine transport
phosphatidyl-L-serine transport
phosphatidyl-L-serine transport
phosphatidylcholine transport
phosphatidylethanolamine transport
phosphatidylethanolamine vacuolar transport
phosphatidylinositol 4-kinase
phosphatidylinositol-4-phosphate 5-kinase
phospholipid translocation
potassium transport
protoporphyrinogen IX transport
PRPP transport
putrescine excretion
putrescine transport
pyridoxine symport
pyruvate transport
pyruvate transport
pyruvate transport
quinolinate transport
reduced thioredoxin transport
riboflavin transport
riboflavin transport
ribose transporter
S-adenosyl-L-homocysteine transport
S-adenosyl-L-methionine transport
S-adenosyl-L-methionine transport
S-methylmethionine permease
serine transport
sn-glycero-3-phosphocholine transport
sn-glycerol 3-phosphate transport
sodium proton antiporter
spermidine excretion
spermidine transport
spermine transport
squalene transport
squalene-2,3-epoxide transport
succinate transport
succinate transport
succinate-fumarate transport
sucrose transport
sulfate uniport
sulfite transport
taurine transport
tetracosanoyl-CoA transport
thiamine diphosphate transport
thiamine transport
threonine transport
thymidine transport
thymine transport
trans-4-hydroxy-L-proline transport
trehalose transporter
trehalose vacuolar transport
tryptophan transport
tryptophol transport
tryptophol transport
tyrosine transport
tyrosine transport
UDPgalactose transport
UMP transport
UMP transport
uracil transport
urea transport
uridine transport
UTP transport
UTP/UMP antiport
valine transport
xanthine transport
xanthosine transport
xylitol transport
zymosterol transport
zymosterol transport
zymosterol transport
Q0045, Q0250, Q0275, YDL067C, YEL039C, YGL187C, YGL191W, YHR051W, YIL111W, YLR038C, YLR395C, YMR256C
Q0045, Q0250, Q0275, YDL067C, YEL039C, YGL187C, YGL191W, YHR051W, YLR038C, YLR395C, YMR256C, YNL052W
Q0045, Q0250, Q0275, YDL067C, YGL187C, YGL191W, YHR051W, YIL111W, YJR048W, YLR038C, YLR395C, YMR256C
Q0045, Q0250, Q0275, YDL067C, YGL187C, YGL191W, YHR051W, YJR048W, YLR038C, YLR395C, YMR256C, YNL052W
Q0080, Q0085, Q0130, YBL099W, YBR039W, YDL004W, YDR298C, YDR322C-A, YDR377W, YJR121W, YKL016C, YLR295C, YML081C-A, YPL078C, YPL271W
Q0080, Q0085, Q0130, YBL099W, YBR039W, YDL004W, YDR298C, YDR377W, YJR121W, YKL016C, YLR295C, YML081C-A, YPL078C, YPL271W, YPR020W
Q0105, YBL045C, YDR529C, YEL024W, YEL039C, YFR033C, YGR183C, YHR001W-A, YJL166W, YOR065W, YPR191W
Q0105, YBL045C, YDR529C, YEL024W, YFR033C, YGR183C, YHR001W-A, YJL166W, YJR048W, YOR065W, YPR191W
YAL023C, YDL095W
YAL023C, YDL095W
YAL044C, YBR221C, YDR019C, YER178W, YMR189W
YAL044C, YDR019C, YFL018C, YMR189W
YBL064C, YCR083W
YBR026C, YER061C, YHR067W, YKL055C, YKL192C, YOR221C
YBR036C, YDR297W
YBR036C, YPL057C
YBR115C, YGL154C
YBR126C, YML100W, YMR261C
YBR127C, YDL185W, YEL027W, YEL051W, YGR020C, YHR026W, YHR039C-A, YKL080W, YLR447C, YMR054W, YOR332W, YPL234C, YPR036W
YBR127C, YDL185W, YEL027W, YEL051W, YGR020C, YHR026W, YHR039C-A, YKL080W, YLR447C, YOR270C, YOR332W, YPL234C, YPR036W
YBR221C, YER178W, YFL018C, YGR193C, YNL071W
YCL009C, YMR108W
YCL035C, YPL091W
YCR024C-A, YEL017C-A, YGL008C
YCR024C-A, YEL017C-A, YPL036W
YCR034W, YDL015C, YLR372W
YCR083W, YHR106W
YCR083W, YPL091W
YDL090C,  YKL019W
YDL090C, YKL019W
YDL174C, YEL039C
YDL174C, YJR048W
YDL178W, YEL039C
YDL178W, YJR048W
YDR098C, YPL091W
YDR148C, YFL018C, YIL125W
YDR178W, YJL045W, YKL141W, YLL041C
YDR178W, YKL141W, YKL148C, YLL041C
YDR204W, YGL119W, YGR255C, YLR201C, YML110C, YOL096C, YOR125C
YDR331W, YDR434W, YHR188C, YLR088W, YLR459W
YDR353W, YGR209C
YDR353W, YLR043C
YDR376W, YER141W, YPL252C
YDR400W, YLR017W, YLR209C
YDR402C, YHR042W
YDR453C, YGR209C
YDR453C, YLR043C
YDR513W, YPL091W
YEL038W, YMR009W
YEL039C, YEL071W
YEL039C, YKR066C
YEL039C, YML054C
YEL071W, YJR048W
YER070W, YGR180C, YGR209C
YER070W, YGR180C, YLR043C
YER070W, YGR209C, YJL026W
YER070W, YJL026W, YLR043C
YER090W, YKL211C
YER174C, YPL091W
YFL022C, YLR060W
YFR015C, YJL137C
YFR015C, YKR058W
YGL155W, YKL019W
YGL205W, YIL160C, YKR009C
YGL205W, YIL160C, YKR009C, YLR284C
YGL205W, YIL160C, YKR009C, YLR284C, YNL202W
YGL205W, YIL160C, YKR009C, YLR284C, YNL202W, YOR180C
YGL205W, YIL160C, YKR009C, YNL202W, YOR180C
YGL205W, YIL160C, YKR009C, YOR180C
YGR037C, YKL182W, YNR016C, YPL231W
YGR175C, YHR042W
YGR175C, YIL043C, YNL111C
YGR175C, YKL150W, YNL111C
YGR180C, YGR209C, YIL066C
YGR180C, YIL066C, YLR043C
YGR209C, YIL010W
YGR209C, YIL066C, YJL026W
YGR209C, YLR109W
YGR209C, YPR167C
YGR240C, YMR205C
YGR244C, YOR142W
YHR005C myristoylation
YHR007C, YHR042W
YHR007C, YIL043C, YNL111C
YHR007C, YKL150W, YNL111C
YHR042W, YMR015C
YIL010W, YLR043C
YIL043C, YMR015C, YNL111C
YIL066C, YJL026W, YLR043C
YJL137C, YLR258W
YJR013W, YCL052C
YJR048W, YKR066C
YJR048W, YML054C
YJR109C, YOR303W
YKL150W, YMR015C, YNL111C
YKL182W, YPL231W
YKL188C, YPL147W
YKR058W, YLR258W
YLR043C, YLR109W
YLR043C, YPR167C
YLR246W, YOL110W
YLR246W, YOL110W
YNL037C, YOR136W
YPL059W, YPL091W
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa acyl-CoA
isa dolichol
isa dolichol
isa dolichol
isa dolichol
isa dolichol
isa dolichol
isa dolichol
isa dolichol
isa dolichol
isa ergosterol ester
isa ergosterol ester
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fatty acid
isa fecosterol ester
isa fecosterol ester
isa phosphatidylcholine
isa short-chain fatty acid
isa short-chain fatty acid
isa zymosterol ester
isa zymosterol ester
2',3'-cyclic AMP production
biomass production
glycosylation
growth
IPC to biomass
lipid production
membrane anchor
membrane anchor
membrane anchor
membrane anchor
membrane anchor
membrane anchor
membrane anchor
membrane anchor
membrane GPI anchor
phosphatidylinositol 3-phosphate:YDR313C to signalling
protein production
protein production
protein production
protein production
protein production
protein production
protein production
protein production
protein production
protein production
protein production
protein production
protein production
protein production
protein production
protein production
protein production
protein production
protein production
protein production
protein production
protein production
protein production
protein production
protein production
protein production
protein production
protein production
protein production
protein production
protein production
protein production
protein production
protein production
protein production
sterol salvage
sterol salvage
TOR complex use
TOR complex use

